length,coverage,directness
20384.115999999987,18.668744923062047,0.5484873064920177
28376.976000000024,24.615076445308773,0.5656531692849477
35679.030000000064,29.72484516719452,0.5715202027784645
39739.70200000008,32.55735885844673,0.5732329805228138
48848.46700000005,38.77993357712416,0.5882961239669422
50442.971000000034,39.272772518330214,0.611323066476111
57819.185999999994,42.475077695213166,0.6275942308127123
63904.36300000002,47.96694397033761,0.6207643588409211
74406.97499999983,55.70914103495679,0.6345216179086183
76125.09799999981,55.88226363182573,0.6298783164323063
81814.91399999982,59.02382719793299,0.6082809900165006
87298.77499999982,62.72343120710945,0.6134960599680394
96001.26099999982,68.29606427881093,0.6223791560947032
104341.21799999978,72.14121460013534,0.6214021843829203
104341.21799999978,72.14121460013534,0.6239506695431307
112250.66899999988,77.61174347688922,0.6170230274900222
