length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_global_routed,directness_lcc_linkwise,directness_all_linkwise
7903.198999999999,5632.724,8.767740060125199,0.8158189062738778,0.8138358454211796,5,2,5510.312000000001,5628.279,0.3774055089664129,0.29774322596312747,0.8439370810106536,0.8493667600186675
13519.750999999995,13519.750999999995,12.926989762133553,0.7003532740880317,0.7003532740880317,7,1,8931.344,9049.310999999996,0.6669072559380386,0.93448293898881,0.7509314114794103,0.7509314114794103
18076.380000000023,18076.380000000023,16.669001533912095,0.6761890591476594,0.6761890591476594,9,1,11708.976999999999,11826.943999999998,0.6421270944743896,0.8565210138661082,0.718389007577825,0.718389007577825
24577.980000000025,22439.938000000002,22.93965117686206,0.6544122053210656,0.6517082329327183,13,2,13892.855999999996,14010.823,0.42135121597272124,0.9153308434033958,0.6881020906923772,0.6915858831683587
30790.433,28652.39100000001,28.179677681048933,0.6397383154903793,0.6375395798385468,15,2,17489.287000000022,17607.254000000023,0.43813043541895635,0.8814756177429717,0.6759192881061403,0.675487038530447
38230.467999999986,30494.329000000012,35.57604114148284,0.6342651661311638,0.6227092722763549,19,3,19317.07300000001,19828.260000000006,0.3550358954868565,0.8233855969308616,0.6738776662529499,0.6721193463902001
45242.362,42280.96100000003,40.12189822586924,0.5306396559138646,0.5582163833988768,21,2,21910.44199999999,22854.499999999993,0.4398868852052039,0.8471999239011957,0.5941604509029366,0.6019005346348053
50485.71900000001,43146.52700000002,43.779374381992405,0.5444646092504928,0.5431244123346272,22,2,24877.347,26016.932999999997,0.4223056431314753,0.8145890752938928,0.5922306023485406,0.6067074675145734
58395.10799999999,58395.10799999999,47.386498365642304,0.49129637322040104,0.49129637322040104,23,1,29532.167999999983,30671.753999999975,0.49753625120711803,0.8536976508441839,0.561643633579663,0.561643633579663
60910.990000000005,60910.990000000005,47.875101371484426,0.5423312555506588,0.5423312555506588,23,1,30313.99899999998,31453.58499999996,0.5259535495979858,0.8482159735850804,0.5918216030271372,0.5918216030271372
68074.90000000004,64368.09900000002,53.72740732963225,0.5852209055531704,0.5835984673898555,26,2,33845.84599999996,35283.332999999955,0.4761434756484913,0.8374396636481491,0.6151030727570845,0.6127108185134753
73078.71999999988,73078.71999999988,55.755274879173875,0.6060766672180661,0.6060766672180661,26,1,36428.912,37866.399000000005,0.5472383838952395,0.8471428894451223,0.6249776927943393,0.6249776927943393
86300.59699999988,86300.59699999988,64.10630631811046,0.6236484480503726,0.6236484480503726,30,1,43083.21500000001,44564.515,0.5649626985234322,0.842590695066239,0.6329185722296943,0.6329185722296943
86300.59699999988,86300.59699999988,64.10630631811046,0.6207810012898277,0.6207810012898277,30,1,43083.21500000001,44564.515,0.5649626985234322,0.842590695066239,0.6390773640165253,0.6390773640165253
92668.09299999986,92668.09299999986,68.79727003476393,0.612119115821086,0.612119115821086,32,1,45063.76200000002,46665.749,0.5484011264890607,0.8332758706940234,0.6238779752033732,0.6238779752033732
100380.244,100380.244,72.25573383893214,0.622900682347411,0.622900682347411,34,1,48550.40799999999,50152.39499999999,0.5506929455168801,0.8176699011925894,0.6403596286717135,0.6403596286717135
102490.50400000009,102490.50400000009,72.335173544609,0.6345519606206882,0.6345519606206882,34,1,50364.872999999985,52262.65499999995,0.5593304362300209,0.8137912238568191,0.6492801663713273,0.6492801663713273
106286.90700000006,106286.90700000006,75.54523018280894,0.6342599628320827,0.6342599628320827,36,1,51699.53099999997,53597.31299999997,0.5518820856820765,0.8048877189155119,0.6435312313736179,0.6435312313736179
111821.84000000008,111821.84000000008,78.22891674686385,0.6343972460146489,0.6343972460146489,37,1,53841.710999999996,55739.49300000001,0.5522287043218875,0.8005737454495114,0.6463687128878415,0.6463687128878415
119515.52100000015,119515.52100000015,82.04939957674691,0.6289271654129336,0.6289271654129336,38,1,56822.61000000004,58720.39200000005,0.5610438110857623,0.7815919013821248,0.6444775984718439,0.6444775984718439
127281.4170000003,127281.4170000003,85.41883323340099,0.6283502265098448,0.6283502265098448,38,1,60600.33000000005,62498.112000000074,0.5647771040181625,0.7806738222213517,0.6426626972993701,0.6426626972993701
130650.67100000026,130650.67100000026,85.90744536807969,0.6391328172138024,0.6391328172138024,38,1,62900.80600000009,64798.588000000076,0.5717374943445095,0.7754921872686316,0.6455330302960212,0.6455330302960212
135745.6300000002,135745.6300000002,88.0363566305906,0.6405989686759276,0.6405989686759276,39,1,65013.65500000009,66911.4370000001,0.5669600002330388,0.7838285520659257,0.6469109735521517,0.6469109735521517
138024.22600000002,138024.22600000002,88.05098693414861,0.6399721090493924,0.6399721090493924,39,1,66153.54300000009,68051.3250000001,0.5764861702233487,0.7817240376458781,0.646061473091563,0.646061473091563
142534.06399999984,142534.06399999984,89.59975912995064,0.6446543849085355,0.6446543849085355,39,1,67926.38200000009,69824.16400000008,0.587170755178028,0.7798829949780755,0.6482902326155174,0.6482902326155174
146797.55999999985,146797.55999999985,89.91794673736526,0.6504272503820601,0.6504272503820601,39,1,69298.17700000011,71433.39400000007,0.5936544289302087,0.7760049983620455,0.6496582324314893,0.6496582324314893
150493.62900000004,150493.62900000004,90.40154235823455,0.6542519505766964,0.6542519505766964,39,1,70902.72100000012,73037.93800000007,0.6037777399976803,0.7748091759991369,0.657610905293433,0.657610905293433
150493.62900000004,150493.62900000004,90.40154235823455,0.6560345163780719,0.6560345163780719,39,1,70902.72100000012,73037.93800000007,0.6037777399976803,0.7748091759991369,0.6575544369054891,0.6575544369054891
