length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_global_routed,directness_lcc_linkwise,directness_all_linkwise
157355.0140000003,157355.0140000003,89.43681020497039,0.6432933704944519,0.6432933704944519,39,1,67516.78000000007,69994.55800000006,209.91172754560804,0.8396097754111603,0.6484609018700364,0.6484609018700364
164244.38900000037,164244.38900000037,91.80873723756766,0.6435398515668544,0.6435398515668544,39,1,70365.24000000006,72843.01800000005,210.5493637686719,0.8380849514289319,0.645376200336182,0.645376200336182
167329.16200000033,167329.16200000033,92.39294650897544,0.643932034841374,0.643932034841374,39,1,71103.89500000005,73872.726,211.14110942165783,0.8390794421950811,0.6559243389678294,0.6559243389678294
173136.14100000032,173136.14100000032,94.03441593612365,0.6493756291127384,0.6493756291127384,39,1,74239.52000000002,77008.35099999997,212.67498772710553,0.8326975218865349,0.6476567523604339,0.6476567523604339
180807.96500000014,180807.96500000014,94.9963911822013,0.6504442003588767,0.6504442003588767,39,1,76986.19099999995,79755.02200000006,213.70864261271393,0.8303038503612773,0.6537916109070947,0.6537916109070947
180807.96500000014,180807.96500000014,94.9963911822013,0.6533178367108523,0.6533178367108523,39,1,76986.19099999995,79755.02200000006,213.70864261271393,0.8303038503612773,0.6546682845374676,0.6546682845374676
180807.96500000014,180807.96500000014,94.9963911822013,0.6516743138740999,0.6516743138740999,39,1,76986.19099999995,79755.02200000006,213.70864261271393,0.8303038503612773,0.6572480721624694,0.6572480721624694
185916.44000000047,185916.44000000047,95.18297075795185,0.6680167820086506,0.6680167820086506,39,1,78375.23499999999,81810.99700000002,214.83516706974058,0.8288940981384906,0.6641467349748115,0.6641467349748115
185916.44000000047,185916.44000000047,95.18297075795185,0.6622380291030413,0.6622380291030413,39,1,78375.23499999999,81810.99700000002,214.83516706974058,0.8288940981384906,0.6638974884582204,0.6638974884582204
185916.44000000047,185916.44000000047,95.18297075795185,0.6628784118762737,0.6628784118762737,39,1,78375.23499999999,81810.99700000002,214.83516706974058,0.8288940981384906,0.6668171045131364,0.6668171045131364
185916.44000000047,185916.44000000047,95.18297075795185,0.6643722500558458,0.6643722500558458,39,1,78375.23499999999,81810.99700000002,214.83516706974058,0.8288940981384906,0.6696032663416127,0.6696032663416127
